zone_id,name,capacity,lat,lon,type,price_old,occupancy_old,revenue_old,price_new,occupancy_new,revenue_new,delta_price,delta_revenue,delta_occupancy
1099,Parking Zone 1099,19,49.01144041340182,8.437827648170146,Commuter,1.5,0.5,14.25,2.0,0.45,17.37,0.5,3.12,-0.05
1102,Parking Zone 1102,21,49.00516880551912,8.420286959361894,Commuter,2.0,0.71,29.82,2.5,0.65,33.6,0.5,3.78,-0.06
1104,Parking Zone 1104,18,49.01467868087289,8.344853255500015,Commuter,1.5,0.16,4.32,3.5,0.1,6.22,2.0,1.9,-0.06
1105,Parking Zone 1105,18,48.98948999591399,8.366680630201865,Commuter,1.5,0.36,9.719999999999999,1.5,0.35,10.27,0.0,0.55,-0.01
1106,Parking Zone 1106,24,49.000459240932045,8.386371134470135,Commuter,2.0,0.65,31.200000000000003,3.0,0.53,39.92,1.0,8.72,-0.12
1107,Parking Zone 1107,18,49.03760105147662,8.367986240821406,Commuter,1.5,0.37,9.99,3.5,0.22,14.27,2.0,4.28,-0.15
1110,Parking Zone 1110,18,49.06361160017071,8.379348500056414,Commuter,1.5,0.2,5.4,2.5,0.17,7.05,1.0,1.65,-0.03
1111,Parking Zone 1111,18,49.0046236681108,8.368804802925885,Commuter,1.5,0.46,12.42,2.0,0.42,14.98,0.5,2.56,-0.04
1113,Parking Zone 1113,18,49.0249450205263,8.394640507895373,Short-Term,2.0,0.75,27.0,2.0,0.76,25.91,0.0,-1.09,0.01
1115,Parking Zone 1115,18,49.003114267743506,8.344028396519478,Commuter,1.5,0.13,3.5100000000000002,3.5,0.08,5.03,2.0,1.52,-0.05
1118,Parking Zone 1118,18,48.99739070889451,8.397261964749571,Short-Term,2.0,0.72,25.919999999999998,3.0,0.57,32.29,1.0,6.37,-0.15
1119,Parking Zone 1119,23,49.031345090980196,8.438877505520999,Commuter,1.5,0.43,14.834999999999999,2.5,0.36,19.51,1.0,4.68,-0.07
1120,Parking Zone 1120,30,49.03029547256237,8.406058800991238,Short-Term,2.0,0.72,43.199999999999996,3.5,0.53,54.72,1.5,11.52,-0.19
1121,Parking Zone 1121,18,49.048416284549916,8.355071381796884,Commuter,1.5,0.14,3.7800000000000002,1.5,0.14,3.37,0.0,-0.41,0.0
1122,Parking Zone 1122,18,48.99322900748478,8.335126079636456,Commuter,1.5,0.1,2.7,1.5,0.1,2.55,0.0,-0.15,0.0
1123,Parking Zone 1123,18,49.0116195899228,8.437261375351648,Commuter,1.5,0.51,13.77,2.0,0.46,16.79,0.5,3.02,-0.05
1124,Parking Zone 1124,18,49.00491748277565,8.407819593761152,Short-Term,2.5,0.83,37.35,4.0,0.65,43.99,1.5,6.64,-0.18
1127,Parking Zone 1127,18,49.007454600350414,8.39403797757314,Short-Term,2.5,0.79,35.550000000000004,4.0,0.6,42.96,1.5,7.41,-0.19
1128,Parking Zone 1128,27,49.03230567391967,8.388473829107477,Commuter,2.0,0.62,33.48,4.5,0.38,46.42,2.5,12.94,-0.24
1131,Parking Zone 1131,17,48.98754110000343,8.454524649815786,Commuter,1.5,0.2,5.1000000000000005,1.5,0.19,5.6,0.0,0.5,-0.01
1133,Parking Zone 1133,17,48.98788698651907,8.453517927757064,Commuter,1.5,0.21,5.3549999999999995,1.5,0.2,5.88,0.0,0.53,-0.01
1135,Parking Zone 1135,17,48.94743833043932,8.480778443070797,Commuter,1.5,0.1,2.5500000000000003,3.5,0.06,3.66,2.0,1.11,-0.04
1139,Parking Zone 1139,17,48.98433012136967,8.363602658869823,Commuter,1.5,0.28,7.140000000000001,1.5,0.27,7.54,0.0,0.4,-0.01
1142,Parking Zone 1142,17,49.00543904832231,8.381392380137491,Commuter,2.0,0.63,21.42,2.0,0.61,22.97,0.0,1.55,-0.02
1143,Parking Zone 1143,17,49.002795500028206,8.471931399988831,Commuter,1.5,0.1,2.5500000000000003,1.5,0.1,2.37,0.0,-0.18,0.0
1144,Handwerkerhof,17,49.01656037563107,8.346051512011606,Commuter,1.5,0.17,4.335,3.5,0.11,6.24,2.0,1.91,-0.06
1147,Parking Zone 1147,17,49.020663831847266,8.385773120593091,Commuter,2.0,0.68,23.12,2.0,0.65,24.77,0.0,1.65,-0.03
1149,Parking Zone 1149,17,49.05113719352912,8.385908055781377,Commuter,1.5,0.39,9.945,1.0,0.4,8.51,-0.5,-1.44,0.01
1150,Parking Zone 1150,17,49.02607484975004,8.462781581609272,Commuter,1.5,0.15,3.8249999999999997,4.0,0.08,5.34,2.5,1.52,-0.07
1152,Parking Zone 1152,17,48.993720447405856,8.438642058824998,Commuter,1.5,0.42,10.709999999999999,3.0,0.31,15.07,1.5,4.36,-0.11
1154,Parking Zone 1154,10,49.014304073930006,8.432196112735069,Commuter,1.5,0.58,8.7,2.0,0.52,10.61,0.5,1.91,-0.06
1160,Parking Zone 1160,17,49.0340447009142,8.338927497488882,Commuter,1.5,0.1,2.5500000000000003,2.5,0.08,3.3,1.0,0.75,-0.02
1161,Parking Zone 1161,17,49.00848213750001,8.417354672873419,Short-Term,2.0,0.77,26.18,3.5,0.56,32.25,1.5,6.07,-0.21
1162,Parking Zone 1162,17,48.99942187393664,8.465395671665295,Commuter,1.5,0.12,3.06,2.5,0.1,4.0,1.0,0.94,-0.02
1166,Parking Zone 1166,17,49.034786666174135,8.441941484870394,Commuter,1.5,0.37,9.435,2.0,0.34,11.19,0.5,1.75,-0.03
1167,Parking Zone 1167,20,49.03516784493832,8.458605016764423,Commuter,1.5,0.17,5.1000000000000005,1.0,0.18,3.72,-0.5,-1.38,0.01
1168,Parking Zone 1168,12,49.014516642619604,8.426954891404309,Commuter,2.0,0.65,15.600000000000001,2.5,0.58,18.66,0.5,3.06,-0.07
1170,Parking Zone 1170,27,48.98229915738278,8.370183263043561,Commuter,1.5,0.33,13.365,2.0,0.31,14.98,0.5,1.62,-0.02
1176,Parking Zone 1176,30,48.99958024549673,8.41811995624364,Commuter,2.0,0.69,41.4,3.0,0.58,50.96,1.0,9.56,-0.11
1177,Parking Zone 1177,16,49.0342409020787,8.35261265212765,Commuter,1.5,0.21,5.04,1.5,0.22,4.39,0.0,-0.65,0.01
1180,Parking Zone 1180,16,49.02889502295065,8.370297348485348,Commuter,1.5,0.45,10.8,2.0,0.42,12.42,0.5,1.62,-0.03
1181,Parking Zone 1181,16,49.012443544990234,8.395489488521385,Short-Term,2.5,0.83,33.199999999999996,4.0,0.61,39.36,1.5,6.16,-0.22
1182,Parking Zone 1182,16,49.00370648822367,8.318935840589008,Commuter,1.5,0.1,2.4000000000000004,2.5,0.08,3.24,1.0,0.84,-0.02
1186,Parking Zone 1186,16,49.01607494538212,8.440632306223852,Commuter,1.5,0.47,11.28,2.0,0.42,13.99,0.5,2.71,-0.05
1188,Parking Zone 1188,16,49.018903253065,8.412462181273407,Short-Term,2.5,0.82,32.8,4.5,0.56,39.1,2.0,6.3,-0.26
1189,Parking Zone 1189,16,48.98882572902767,8.332278138728288,Commuter,1.5,0.1,2.4000000000000004,1.5,0.1,2.27,0.0,-0.13,0.0
1190,Parking Zone 1190,20,49.00075541672863,8.423653223921928,Commuter,2.0,0.64,25.6,2.5,0.59,29.13,0.5,3.53,-0.05
1192,Parking Zone 1192,16,49.01025302562654,8.450114783877348,Commuter,1.5,0.34,8.16,1.0,0.36,6.51,-0.5,-1.65,0.02
1193,Parking Zone 1193,16,48.99516559886683,8.396819799060447,Commuter,2.0,0.69,22.08,2.5,0.6,26.28,0.5,4.2,-0.09
1194,Parking Zone 1194,16,48.98299558897715,8.365806356573259,Commuter,1.5,0.3,7.199999999999999,2.0,0.28,8.07,0.5,0.87,-0.02
1196,Parking Zone 1196,16,49.00716466231109,8.309364519128016,Commuter,1.5,0.1,2.4000000000000004,7.5,0.05,6.03,6.0,3.63,-0.05
1197,Parking Zone 1197,16,49.00369499386175,8.48351971863605,Commuter,1.5,0.1,2.4000000000000004,2.5,0.08,3.3,1.0,0.9,-0.02
1198,Parking Zone 1198,18,49.03058227383975,8.44747824316517,Commuter,1.5,0.33,8.91,2.5,0.28,11.72,1.0,2.81,-0.05
1199,Parking Zone 1199,16,48.9898404086073,8.351690106526162,Commuter,1.5,0.18,4.32,4.5,0.08,5.53,3.0,1.21,-0.1
1200,Parking Zone 1200,16,48.98795433850515,8.399238637266238,Commuter,2.0,0.6,19.2,2.5,0.55,22.39,0.5,3.19,-0.05
1202,Parking Zone 1202,28,49.02156874121839,8.439992000319519,Commuter,1.5,0.46,19.32,3.0,0.35,27.02,1.5,7.7,-0.11
1204,Parking Zone 1204,16,49.0038316974883,8.425615569970171,Commuter,2.0,0.64,20.48,3.0,0.54,25.62,1.0,5.14,-0.1
1205,Parking Zone 1205,25,49.024361671723334,8.424465136319,Commuter,2.0,0.65,32.5,3.5,0.52,42.33,1.5,9.83,-0.13
1206,Parking Zone 1206,15,49.0054909859386,8.369824672433433,Commuter,1.5,0.48,10.799999999999999,2.0,0.43,13.02,0.5,2.22,-0.05
1209,Parking Zone 1209,20,49.0310278040394,8.44057406565302,Commuter,1.5,0.41,12.299999999999999,2.5,0.34,16.18,1.0,3.88,-0.07
1210,Parking Zone 1210,16,49.01969401260679,8.375606639799328,Commuter,1.5,0.56,13.440000000000001,2.5,0.47,17.69,1.0,4.25,-0.09
1212,Parking Zone 1212,16,48.98097913901274,8.369215086431483,Commuter,1.5,0.31,7.4399999999999995,2.0,0.29,8.34,0.5,0.9,-0.02
1213,Parking Zone 1213,16,49.02393604034261,8.40544535408643,Short-Term,2.5,0.81,32.400000000000006,3.5,0.68,37.63,1.0,5.23,-0.13
1215,Parking Zone 1215,18,49.04148770232921,8.440111306097668,Commuter,1.5,0.34,9.180000000000001,3.0,0.25,13.02,1.5,3.84,-0.09
1216,Parking Zone 1216,15,48.98541143664927,8.363465343387034,Commuter,1.5,0.29,6.5249999999999995,1.5,0.28,6.89,0.0,0.37,-0.01
1217,Parking Zone 1217,15,48.98734609353631,8.360278039398496,Commuter,1.5,0.27,6.075,2.5,0.22,8.0,1.0,1.92,-0.05
1218,Parking Zone 1218,35,48.99838630831624,8.457222836808853,Commuter,1.5,0.22,11.55,3.0,0.15,16.57,1.5,5.02,-0.07
1219,Parking Zone 1219,19,49.00876861127138,8.383172790864629,Commuter,2.0,0.66,25.080000000000002,3.5,0.51,32.61,1.5,7.53,-0.15
1222,Parking Zone 1222,8,49.022086151234916,8.442444357292555,Commuter,1.5,0.43,5.16,3.0,0.32,7.22,1.5,2.06,-0.11
1226,Parking Zone 1226,15,49.029621148441244,8.374549278414293,Commuter,1.5,0.5,11.25,2.0,0.47,12.94,0.5,1.69,-0.03
1227,Parking Zone 1227,16,49.03802121597709,8.388707784588755,Commuter,1.5,0.56,13.440000000000001,2.5,0.43,18.69,1.0,5.25,-0.13
1235,Parking Zone 1235,15,48.99461671895135,8.45689543430726,Commuter,1.5,0.21,4.725,1.5,0.21,4.26,0.0,-0.46,0.0
1236,Parking Zone 1236,15,49.03286492287629,8.369800534012656,Commuter,1.5,0.42,9.45,2.0,0.39,10.87,0.5,1.42,-0.03
1237,Parking Zone 1237,18,49.030202291782494,8.453687986240164,Commuter,1.5,0.26,7.0200000000000005,1.5,0.26,7.32,0.0,0.3,-0.0
1240,Parking Zone 1240,15,48.95271598358299,8.478983439056663,Commuter,1.5,0.1,2.25,7.0,0.05,5.19,5.5,2.94,-0.05
1243,Parking Zone 1243,15,49.00048279617967,8.352874812436092,Commuter,1.5,0.24,5.3999999999999995,2.0,0.22,6.46,0.5,1.06,-0.02
1244,Parking Zone 1244,18,48.99039832384882,8.341649711455982,Commuter,1.5,0.1,2.7,5.5,0.05,5.14,4.0,2.44,-0.05
1245,Parking Zone 1245,11,48.99072324247938,8.371091791751397,Commuter,1.5,0.41,6.765,3.0,0.31,9.47,1.5,2.71,-0.1
1247,Parking Zone 1247,20,49.02839941415504,8.441422481641588,Commuter,1.5,0.42,12.6,2.5,0.35,16.57,1.0,3.97,-0.07
1253,Parking Zone 1253,15,49.004120649512636,8.369657430490067,Commuter,1.5,0.47,10.575,2.0,0.42,12.75,0.5,2.18,-0.05
1256,Parking Zone 1256,15,49.056552051194345,8.385954285635007,Commuter,1.5,0.32,7.2,1.0,0.33,6.16,-0.5,-1.04,0.01
1258,Parking Zone 1258,15,49.04339390057085,8.382018497569987,Commuter,1.5,0.45,10.125,2.0,0.41,11.89,0.5,1.77,-0.04
1261,Parking Zone 1261,15,49.011829707997684,8.43309440987906,Commuter,1.5,0.57,12.825,2.0,0.51,15.64,0.5,2.82,-0.06
1262,Parking Zone 1262,24,48.98240427657447,8.369844797203232,Commuter,1.5,0.33,11.88,2.0,0.31,13.32,0.5,1.44,-0.02
1263,Parking Zone 1263,15,49.02397553660796,8.408496156295865,Short-Term,2.5,0.8,30.0,3.5,0.67,34.96,1.0,4.96,-0.13
1266,Parking Zone 1266,14,49.01671001316192,8.454227303121467,Commuter,1.5,0.28,5.880000000000001,1.0,0.29,4.69,-0.5,-1.19,0.01
1268,Parking Zone 1268,14,48.992264007102634,8.437770949458146,Commuter,1.5,0.42,8.82,3.0,0.31,12.41,1.5,3.59,-0.11
1270,Parking Zone 1270,14,49.01919396293996,8.354085087185382,Commuter,1.5,0.28,5.880000000000001,3.5,0.17,8.41,2.0,2.53,-0.11
1271,Parking Zone 1271,14,49.02194403121906,8.386823340832635,Commuter,2.0,0.69,19.32,2.0,0.66,20.68,0.0,1.36,-0.03
1274,Parking Zone 1274,24,49.010599656476664,8.43858780661278,Commuter,1.5,0.49,17.64,2.0,0.44,21.51,0.5,3.87,-0.05
1275,Parking Zone 1275,14,49.00032654020514,8.346988145357635,Commuter,1.5,0.17,3.5700000000000003,3.5,0.1,5.12,2.0,1.55,-0.07
1277,Parking Zone 1277,14,48.99389310716702,8.355339623604431,Commuter,1.5,0.25,5.25,4.5,0.11,6.72,3.0,1.47,-0.14
1280,Parking Zone 1280,14,49.00137650000928,8.366981800298083,Commuter,1.5,0.43,9.03,2.0,0.4,10.49,0.5,1.46,-0.03
1281,Parking Zone 1281,14,48.985893162209635,8.359791049882089,Commuter,1.5,0.25,5.25,2.5,0.21,6.91,1.0,1.66,-0.04
1282,Parking Zone 1282,17,49.029684429786684,8.450884049244207,Commuter,1.5,0.29,7.395,1.5,0.28,7.71,0.0,0.32,-0.01
1283,Parking Zone 1283,14,49.01924387494739,8.436170333609647,Commuter,1.5,0.52,10.92,3.0,0.39,15.27,1.5,4.35,-0.13
1284,Parking Zone 1284,14,49.001399034073465,8.367643743205036,Commuter,1.5,0.43,9.03,2.0,0.4,10.49,0.5,1.46,-0.03
1285,Parking Zone 1285,54,48.994986809751175,8.404171208589354,Commuter,2.0,0.7,75.6,4.5,0.38,93.36,2.5,17.76,-0.32
1294,Parking Zone 1294,14,49.01436040119833,8.39646873627682,Short-Term,2.5,0.84,29.4,4.0,0.62,34.85,1.5,5.45,-0.22
1295,Parking Zone 1295,14,49.03534421526494,8.316241342128887,Commuter,1.5,0.1,2.1,2.5,0.08,2.77,1.0,0.67,-0.02
1296,Parking Zone 1296,16,49.03540347511793,8.45941580597987,Commuter,1.5,0.16,3.84,1.0,0.17,2.8,-0.5,-1.04,0.01
1299,Parking Zone 1299,16,49.041487739497455,8.441093195358892,Commuter,1.5,0.33,7.92,3.0,0.24,11.23,1.5,3.31,-0.09
1301,Parking Zone 1301,14,48.984737311605386,8.404666824715624,Commuter,1.5,0.57,11.969999999999999,2.5,0.46,16.2,1.0,4.23,-0.11
1302,Parking Zone 1302,21,48.990560921030244,8.4669629474467,Commuter,1.5,0.1,3.1500000000000004,2.0,0.09,3.89,0.5,0.74,-0.01
1303,Parking Zone 1303,14,49.002265750117054,8.391431491305237,Short-Term,2.0,0.72,20.16,3.0,0.57,25.07,1.0,4.91,-0.15
1304,Parking Zone 1304,14,49.002199753817536,8.491128206587868,Commuter,1.5,0.1,2.1,2.5,0.08,2.72,1.0,0.62,-0.02
1305,Parking Zone 1305,6,49.03034801541629,8.505545833147645,Commuter,1.5,0.1,0.9,1.0,0.11,0.69,-0.5,-0.21,0.01
1306,Parking Zone 1306,24,48.99874766137848,8.350334348264186,Commuter,1.5,0.2,7.2,3.5,0.12,10.33,2.0,3.13,-0.08
1308,Parking Zone 1308,13,48.98336571484403,8.374625366910893,Commuter,1.5,0.39,7.605,1.0,0.41,5.67,-0.5,-1.94,0.02
1309,Parking Zone 1309,13,49.03303947414532,8.454299612164345,Commuter,1.5,0.24,4.68,1.5,0.24,4.88,0.0,0.2,-0.0
1311,Parking Zone 1311,13,49.0292243067883,8.446349991216273,Commuter,1.5,0.35,6.824999999999999,2.5,0.29,8.98,1.0,2.16,-0.06
1312,Parking Zone 1312,13,49.01405081060217,8.439132612010065,Commuter,1.5,0.49,9.555,2.0,0.43,11.85,0.5,2.29,-0.06
1313,Parking Zone 1313,13,49.006738299249555,8.371471500110077,Commuter,1.5,0.5,9.75,2.0,0.45,11.76,0.5,2.01,-0.05
1315,Parking Zone 1315,12,49.00404648945128,8.419861882914649,Commuter,2.0,0.71,17.04,2.5,0.65,19.2,0.5,2.16,-0.06
1317,Parking Zone 1317,14,49.01753805629172,8.479399050460481,Commuter,1.5,0.1,2.1,2.0,0.09,2.65,0.5,0.55,-0.01
1318,Parking Zone 1318,13,49.02636303042234,8.51212740387729,Commuter,1.5,0.1,1.9500000000000002,1.0,0.11,1.49,-0.5,-0.46,0.01
1319,Parking Zone 1319,16,49.02788178334467,8.444407856020673,Commuter,1.5,0.38,9.120000000000001,2.5,0.32,11.99,1.0,2.87,-0.06
1321,Parking Zone 1321,13,48.983882312302335,8.36575290105167,Commuter,1.5,0.3,5.85,2.0,0.28,6.56,0.5,0.71,-0.02
1322,Parking Zone 1322,13,49.04610574090061,8.381594818835982,Commuter,1.5,0.42,8.19,2.0,0.39,9.62,0.5,1.43,-0.03
1323,Parking Zone 1323,13,48.96489834881454,8.470917322253547,Commuter,1.5,0.1,1.9500000000000002,2.0,0.09,2.48,0.5,0.53,-0.01
1324,Parking Zone 1324,13,48.99382049773841,8.33377586795788,Commuter,1.5,0.1,1.9500000000000002,1.5,0.1,1.84,0.0,-0.11,0.0
1325,Parking Zone 1325,13,49.0475152243613,8.383390446542684,Commuter,1.5,0.42,8.19,2.0,0.39,9.62,0.5,1.43,-0.03
1326,Parking Zone 1326,13,48.98260000738519,8.36681512023284,Commuter,1.5,0.3,5.85,2.0,0.28,6.56,0.5,0.71,-0.02
1327,Parking Zone 1327,20,48.98101315803104,8.40652600831628,Commuter,1.5,0.52,15.600000000000001,1.0,0.54,12.46,-0.5,-3.14,0.02
1329,Parking Zone 1329,11,49.01028192850497,8.359568218236586,Commuter,1.5,0.35,5.7749999999999995,1.5,0.35,5.96,0.0,0.19,-0.0
1331,Parking Zone 1331,7,49.005573399097926,8.373020606341601,Commuter,1.5,0.52,5.46,2.0,0.47,6.58,0.5,1.12,-0.05
1337,Parking Zone 1337,13,49.00053336360465,8.442990993111279,Commuter,1.5,0.41,7.994999999999999,2.0,0.35,10.25,0.5,2.26,-0.06
1338,Parking Zone 1338,13,49.03235658345266,8.454306379962313,Commuter,1.5,0.24,4.68,1.5,0.24,4.88,0.0,0.2,-0.0
1342,Parking Zone 1342,13,49.02004973513507,8.438393316086655,Commuter,1.5,0.49,9.555,3.0,0.37,13.36,1.5,3.8,-0.12
1344,Parking Zone 1344,20,49.02822320760348,8.442436085858397,Commuter,1.5,0.41,12.299999999999999,2.5,0.34,16.18,1.0,3.88,-0.07
1345,Parking Zone 1345,13,48.98856889002063,8.37010294876812,Commuter,1.5,0.39,7.605,1.0,0.4,6.49,-0.5,-1.12,0.01
1347,Parking Zone 1347,13,49.01778974429657,8.441224360713997,Commuter,1.5,0.46,8.97,2.0,0.41,11.13,0.5,2.16,-0.05
1349,Parking Zone 1349,13,48.99417027366436,8.359393501259206,Commuter,1.5,0.3,5.85,4.5,0.13,7.49,3.0,1.64,-0.17
1350,Parking Zone 1350,19,49.002793434912164,8.39833835520375,Short-Term,2.5,0.79,37.525,3.0,0.71,42.36,0.5,4.84,-0.08
1351,Parking Zone 1351,13,49.02744195280532,8.472601278508593,Commuter,1.5,0.1,1.9500000000000002,2.0,0.09,2.46,0.5,0.51,-0.01
1352,Parking Zone 1352,13,48.984502009990294,8.399113730186933,Commuter,1.5,0.56,10.920000000000002,2.5,0.45,14.78,1.0,3.86,-0.11
1353,Parking Zone 1353,13,49.043756749641716,8.371814649993643,Commuter,1.5,0.36,7.02,3.0,0.25,10.03,1.5,3.01,-0.11
1355,Parking Zone 1355,27,49.03616009832125,8.445736998387265,Commuter,1.5,0.32,12.96,2.0,0.29,15.37,0.5,2.41,-0.03
1356,Parking Zone 1356,13,49.04229178144799,8.366729089593113,Commuter,1.5,0.32,6.24,3.5,0.19,8.92,2.0,2.68,-0.13
1358,Parking Zone 1358,13,49.04435555072161,8.401179700038586,Commuter,1.5,0.54,10.530000000000001,1.5,0.56,9.12,0.0,-1.41,0.02
1359,Parking Zone 1359,34,49.005968305276916,8.376631851737336,Commuter,1.5,0.57,29.069999999999997,2.0,0.49,37.09,0.5,8.02,-0.08
1360,Parking Zone 1360,16,49.02805573305466,8.44338863373472,Commuter,1.5,0.4,9.600000000000001,2.5,0.33,12.62,1.0,3.02,-0.07
1363,Parking Zone 1363,12,49.01442972046304,8.39475156329229,Short-Term,2.5,0.82,24.599999999999998,4.0,0.61,29.27,1.5,4.67,-0.21
1364,Parking Zone 1364,12,49.04977519024499,8.383549547679976,Commuter,1.5,0.39,7.0200000000000005,2.0,0.36,8.24,0.5,1.22,-0.03
1365,Parking Zone 1365,12,49.00420636591438,8.40723148195643,Short-Term,2.5,0.82,24.599999999999998,4.0,0.64,29.06,1.5,4.46,-0.18
1366,Parking Zone 1366,12,49.0045136908471,8.316703102823894,Commuter,1.5,0.1,1.8,2.5,0.08,2.43,1.0,0.63,-0.02
1367,Parking Zone 1367,12,48.99206670995935,8.408137210761572,Commuter,2.0,0.66,15.84,4.5,0.38,20.79,2.5,4.95,-0.28
1368,Parking Zone 1368,12,49.04830103762626,8.380950414953782,Commuter,1.5,0.39,7.0200000000000005,2.0,0.36,8.24,0.5,1.22,-0.03
1369,Parking Zone 1369,12,48.99683262201421,8.468845977852087,Commuter,1.5,0.1,1.8,2.0,0.09,2.22,0.5,0.42,-0.01
1371,Parking Zone 1371,12,48.98460223372495,8.396157986554606,Commuter,1.5,0.55,9.9,2.5,0.44,13.4,1.0,3.5,-0.11
1372,Parking Zone 1372,12,49.03470022144899,8.351930446922536,Commuter,1.5,0.2,3.6,1.5,0.21,3.13,0.0,-0.47,0.01
1373,Parking Zone 1373,12,48.99386441262593,8.396734893535264,Commuter,2.0,0.67,16.080000000000002,2.5,0.59,19.22,0.5,3.14,-0.08
1374,Parking Zone 1374,15,49.002786923469756,8.386613468833326,Commuter,2.0,0.67,20.1,3.0,0.54,25.5,1.0,5.4,-0.13
1375,Parking Zone 1375,12,48.956577129522636,8.468069808693286,Commuter,1.5,0.1,1.8,1.5,0.1,1.96,0.0,0.16,-0.0
1378,Parking Zone 1378,12,49.04806571787308,8.381634076474054,Commuter,1.5,0.4,7.2,2.0,0.37,8.46,0.5,1.26,-0.03
1379,Parking Zone 1379,12,49.05688851982492,8.320854987725905,Commuter,1.5,0.1,1.8,7.0,0.05,4.35,5.5,2.55,-0.05
1381,Parking Zone 1381,12,49.01148985842813,8.490198722713064,Commuter,1.5,0.1,1.8,2.0,0.09,2.21,0.5,0.41,-0.01
1382,Parking Zone 1382,15,49.027717105361894,8.445367896681226,Commuter,1.5,0.37,8.325,2.5,0.31,10.95,1.0,2.62,-0.06
1383,Parking Zone 1383,12,49.03084058713888,8.360648281416234,Commuter,1.5,0.32,5.76,1.5,0.32,5.69,0.0,-0.07,0.0
1385,Parking Zone 1385,12,49.034489140666814,8.358033793620658,Commuter,1.5,0.27,4.86,1.5,0.28,4.23,0.0,-0.63,0.01
1386,Parking Zone 1386,12,48.99431332616384,8.385306122463156,Commuter,2.0,0.59,14.16,2.5,0.56,15.91,0.5,1.75,-0.03
1387,Parking Zone 1387,23,49.04167215184605,8.447134502756212,Commuter,1.5,0.27,9.315000000000001,3.0,0.2,13.21,1.5,3.89,-0.07
1392,Parking Zone 1392,12,49.06747893808443,8.36113618007013,Commuter,1.5,0.1,1.8,2.0,0.09,2.25,0.5,0.45,-0.01
1393,Parking Zone 1393,12,49.0268853379355,8.511520719730536,Commuter,1.5,0.1,1.8,1.0,0.11,1.38,-0.5,-0.42,0.01
1395,Parking Zone 1395,12,48.987758990944265,8.361319488725398,Commuter,1.5,0.28,5.040000000000001,2.5,0.23,6.63,1.0,1.59,-0.05
1396,Parking Zone 1396,12,48.99843466365938,8.460568176416876,Commuter,1.5,0.18,3.2399999999999998,1.5,0.19,2.81,0.0,-0.43,0.01
1397,Parking Zone 1397,12,49.026392900043554,8.340729949984649,Commuter,1.5,0.1,1.8,2.5,0.08,2.48,1.0,0.68,-0.02
1400,Parking Zone 1400,12,49.0012486647448,8.312794890374295,Commuter,1.5,0.1,1.8,2.5,0.08,2.43,1.0,0.63,-0.02
1403,Parking Zone 1403,25,49.01268333352922,8.348610637526827,Commuter,1.5,0.21,7.875,3.5,0.13,11.33,2.0,3.46,-0.08
1404,Parking Zone 1404,15,49.03057931242314,8.448433668072473,Commuter,1.5,0.32,7.2,2.5,0.27,9.47,1.0,2.27,-0.05
1406,Parking Zone 1406,12,48.94676400767074,8.477918353801982,Commuter,1.5,0.1,1.8,3.5,0.06,2.58,2.0,0.78,-0.04
1408,Parking Zone 1408,12,49.00596994942045,8.371493400070564,Commuter,1.5,0.5,9.0,2.0,0.45,10.85,0.5,1.85,-0.05
1412,Parking Zone 1412,12,48.99636928924932,8.39706870172167,Commuter,2.0,0.7,16.799999999999997,2.5,0.61,19.92,0.5,3.12,-0.09
1414,Parking Zone 1414,12,48.994174352705436,8.332842431506045,Commuter,1.5,0.1,1.8,1.5,0.1,1.7,0.0,-0.1,0.0
1421,Parking Zone 1421,12,48.97986620487816,8.366957880401953,Commuter,1.5,0.28,5.040000000000001,2.0,0.27,5.65,0.5,0.61,-0.01
1422,Parking Zone 1422,12,49.00149497911867,8.366474107494088,Commuter,1.5,0.42,7.56,2.0,0.39,8.79,0.5,1.23,-0.03
1424,Parking Zone 1424,12,48.99286607532616,8.45346933651853,Commuter,1.5,0.24,4.32,1.5,0.24,4.31,0.0,-0.01,0.0
1425,Parking Zone 1425,11,49.02970855052451,8.360653350458152,Commuter,1.5,0.33,5.445,1.5,0.33,5.38,0.0,-0.07,0.0
1427,Parking Zone 1427,11,49.00104084865274,8.345763929035861,Commuter,1.5,0.15,2.475,3.5,0.09,3.55,2.0,1.07,-0.06
1428,Parking Zone 1428,11,49.042159000110814,8.399031751061264,Commuter,1.5,0.56,9.24,1.5,0.58,8.0,0.0,-1.24,0.02
1430,Friedhof Mühlburg,11,49.014134126753675,8.356739368060914,Commuter,1.5,0.32,5.28,3.5,0.19,7.56,2.0,2.28,-0.13
1431,Parking Zone 1431,11,49.03005848674893,8.34054946948852,Commuter,1.5,0.1,1.6500000000000001,2.5,0.08,2.27,1.0,0.62,-0.02
1432,Parking Zone 1432,11,49.051959450828505,8.387003269318125,Commuter,1.5,0.39,6.4350000000000005,1.0,0.4,5.51,-0.5,-0.93,0.01
1433,Parking Zone 1433,11,48.967454799802326,8.392353253581932,Commuter,1.5,0.32,5.28,1.5,0.32,5.15,0.0,-0.13,0.0
1434,Parking Zone 1434,11,49.03351329856832,8.433403942821286,Commuter,1.5,0.48,7.92,2.0,0.42,10.0,0.5,2.08,-0.06
1435,Parking Zone 1435,12,48.980282121760474,8.365972700972216,Commuter,1.5,0.27,4.86,2.0,0.26,5.45,0.5,0.59,-0.01
